species;country;dish;date;germinated;seedling;viable;total
Juncus effusus;Britain;C;07/11/2016;0;0;25;25
Juncus effusus;Britain;C;14/11/2016;0;0;25;25
Juncus effusus;Britain;C;21/11/2016;0;0;25;25
Juncus effusus;Britain;C;28/11/2016;0;0;25;25
Juncus effusus;Britain;C;05/12/2016;0;0;25;25
Juncus effusus;Britain;C;12/12/2016;0;0;25;25
Juncus effusus;Britain;C;19/12/2016;0;0;25;25
Juncus effusus;Britain;C;26/12/2016;0;0;25;25
Juncus effusus;Britain;C;02/01/2017;0;0;25;25
Juncus effusus;Britain;C;09/01/2017;0;0;25;25
Juncus effusus;Britain;C;16/01/2017;0;0;25;25
Juncus effusus;Britain;C;23/01/2017;0;0;25;25
Juncus effusus;Britain;C;30/01/2017;0;0;25;25
Juncus effusus;Britain;C;06/02/2017;0;0;25;25
Juncus effusus;Britain;C;13/02/2017;0;0;25;25
Juncus effusus;Britain;C;20/02/2017;0;0;25;25
Juncus effusus;Britain;C;27/02/2017;0;0;25;25
Juncus effusus;Britain;C;06/03/2017;0;0;25;25
Juncus effusus;Britain;C;13/03/2017;0;0;25;25
Juncus effusus;Britain;C;20/03/2017;1;0;25;25
Juncus effusus;Britain;C;27/03/2017;0;0;25;25
Juncus effusus;Britain;C;03/04/2017;0;0;25;25
Juncus effusus;Britain;C;10/04/2017;0;0;25;25
Juncus effusus;Britain;C;17/04/2017;0;0;25;25
Juncus effusus;Britain;C;24/04/2017;0;0;25;25
Juncus effusus;Britain;C;01/05/2017;0;0;25;25
Juncus effusus;Britain;C;08/05/2017;0;0;25;25
Juncus effusus;Britain;C;15/05/2017;0;0;25;25
Juncus effusus;Britain;C;22/05/2017;2;0;25;25
Juncus effusus;Britain;C;29/05/2017;0;0;25;25
Juncus effusus;Britain;C;05/06/2017;1;0;25;25
Juncus effusus;Britain;C;12/06/2017;0;0;25;25
Juncus effusus;Britain;C;19/06/2017;0;0;25;25
Juncus effusus;Britain;C;26/06/2017;0;0;25;25
Juncus effusus;Britain;C;03/07/2017;1;0;25;25
Juncus effusus;Britain;C;10/07/2017;4;0;25;25
Juncus effusus;Britain;C;17/07/2017;3;0;25;25
Juncus effusus;Britain;C;24/07/2017;0;0;25;25
Juncus effusus;Britain;C;31/07/2017;0;0;25;25
Juncus effusus;Britain;D;29/08/2016;0;0;25;25
Juncus effusus;Britain;D;05/09/2016;0;0;25;25
Juncus effusus;Britain;D;12/09/2016;0;0;25;25
Juncus effusus;Britain;D;19/09/2016;0;0;25;25
Juncus effusus;Britain;D;26/09/2016;0;0;25;25
Juncus effusus;Britain;D;03/10/2016;0;0;25;25
Juncus effusus;Britain;D;10/10/2016;0;0;25;25
Juncus effusus;Britain;D;17/10/2016;0;0;25;25
Juncus effusus;Britain;D;24/10/2016;0;0;25;25
Juncus effusus;Britain;D;31/10/2016;0;0;25;25
Juncus effusus;Britain;D;07/11/2016;0;0;25;25
Juncus effusus;Britain;D;14/11/2016;0;0;25;25
Juncus effusus;Britain;D;21/11/2016;0;0;25;25
Juncus effusus;Britain;D;28/11/2016;0;0;25;25
Juncus effusus;Britain;D;05/12/2016;0;0;25;25
Juncus effusus;Britain;D;12/12/2016;0;0;25;25
Juncus effusus;Britain;D;19/12/2016;0;0;25;25
Juncus effusus;Britain;D;26/12/2016;0;0;25;25
Juncus effusus;Britain;D;02/01/2017;0;0;25;25
Juncus effusus;Britain;D;09/01/2017;0;0;25;25
Juncus effusus;Britain;D;16/01/2017;0;0;25;25
Juncus effusus;Britain;D;23/01/2017;0;0;25;25
Juncus effusus;Britain;D;30/01/2017;0;0;25;25
Juncus effusus;Britain;D;06/02/2017;0;0;25;25
Juncus effusus;Britain;D;13/02/2017;0;0;25;25
Juncus effusus;Britain;D;20/02/2017;0;0;25;25
Juncus effusus;Britain;D;27/02/2017;0;0;25;25
Juncus effusus;Britain;D;06/03/2017;0;0;25;25
Juncus effusus;Britain;D;13/03/2017;0;0;25;25
Juncus effusus;Britain;D;20/03/2017;0;0;25;25
Juncus effusus;Britain;D;27/03/2017;0;0;25;25
Juncus effusus;Britain;D;03/04/2017;0;0;25;25
Juncus effusus;Britain;D;10/04/2017;0;0;25;25
Juncus effusus;Britain;D;17/04/2017;0;0;25;25
Juncus effusus;Britain;D;24/04/2017;0;0;25;25
Juncus effusus;Britain;D;01/05/2017;0;0;25;25
Juncus effusus;Britain;D;08/05/2017;0;0;25;25
Juncus effusus;Britain;D;15/05/2017;0;0;25;25
Juncus effusus;Britain;D;22/05/2017;0;0;25;25
Juncus effusus;Britain;D;29/05/2017;0;0;25;25
Juncus effusus;Britain;D;05/06/2017;0;0;25;25
Juncus effusus;Britain;D;12/06/2017;1;0;25;25
Juncus effusus;Britain;D;19/06/2017;0;0;25;25
Juncus effusus;Britain;D;26/06/2017;0;1;25;25
Juncus effusus;Britain;D;03/07/2017;1;0;25;25
Juncus effusus;Britain;D;10/07/2017;7;1;25;25
Juncus effusus;Britain;D;17/07/2017;3;0;25;25
Juncus effusus;Britain;D;24/07/2017;0;3;25;25
Juncus effusus;Britain;D;31/07/2017;0;0;25;25
Lamium galeobdolon;Britain;A;13/06/2016;0;0;2;25
Lamium galeobdolon;Britain;A;20/06/2016;0;0;2;25
Lamium galeobdolon;Britain;A;27/06/2016;0;0;2;25
Lamium galeobdolon;Britain;A;04/07/2016;0;0;2;25
Lamium galeobdolon;Britain;A;11/07/2016;0;0;2;25
Lamium galeobdolon;Britain;A;18/07/2016;0;0;2;25
Lamium galeobdolon;Britain;A;25/07/2016;0;0;2;25
Lamium galeobdolon;Britain;A;01/08/2016;0;0;2;25
Lamium galeobdolon;Britain;A;08/08/2016;0;0;2;25
Lamium galeobdolon;Britain;A;15/08/2016;0;0;2;25
Lamium galeobdolon;Britain;A;22/08/2016;0;0;2;25
Lamium galeobdolon;Britain;A;29/08/2016;0;0;2;25
Lamium galeobdolon;Britain;A;05/09/2016;0;0;2;25
Lamium galeobdolon;Britain;A;12/09/2016;0;0;2;25
Lamium galeobdolon;Britain;A;19/09/2016;0;0;2;25
Lamium galeobdolon;Britain;A;26/09/2016;0;0;2;25
Lamium galeobdolon;Britain;A;03/10/2016;0;0;2;25
Lamium galeobdolon;Britain;A;10/10/2016;0;0;2;25
Lamium galeobdolon;Britain;A;17/10/2016;0;0;2;25
Lamium galeobdolon;Britain;A;24/10/2016;0;0;2;25
Lamium galeobdolon;Britain;A;31/10/2016;0;0;2;25
Lamium galeobdolon;Britain;A;07/11/2016;0;0;2;25
Lamium galeobdolon;Britain;A;14/11/2016;0;0;2;25
Lamium galeobdolon;Britain;A;21/11/2016;0;0;2;25
Lamium galeobdolon;Britain;A;28/11/2016;0;0;2;25
Lamium galeobdolon;Britain;A;05/12/2016;0;0;2;25
Lamium galeobdolon;Britain;A;12/12/2016;0;0;2;25
Lamium galeobdolon;Britain;A;19/12/2016;0;0;2;25
Lamium galeobdolon;Britain;A;26/12/2016;0;0;2;25
Lamium galeobdolon;Britain;A;02/01/2017;0;0;2;25
Lamium galeobdolon;Britain;A;09/01/2017;0;0;2;25
Lamium galeobdolon;Britain;A;16/01/2017;0;0;2;25
Lamium galeobdolon;Britain;A;23/01/2017;0;0;2;25
Lamium galeobdolon;Britain;A;30/01/2017;0;0;2;25
Lamium galeobdolon;Britain;A;06/02/2017;0;0;2;25
Lamium galeobdolon;Britain;A;13/02/2017;0;0;2;25
Lamium galeobdolon;Britain;A;20/02/2017;0;0;2;25
Lamium galeobdolon;Britain;A;27/02/2017;0;0;2;25
Lamium galeobdolon;Britain;A;06/03/2017;1;0;2;25
Lamium galeobdolon;Britain;A;13/03/2017;0;0;2;25
Lamium galeobdolon;Britain;A;20/03/2017;0;0;2;25
Lamium galeobdolon;Britain;A;27/03/2017;0;0;2;25
Lamium galeobdolon;Britain;A;03/04/2017;0;0;2;25
Lamium galeobdolon;Britain;A;10/04/2017;0;1;2;25
Lamium galeobdolon;Britain;A;17/04/2017;0;0;2;25
Lamium galeobdolon;Britain;A;24/04/2017;0;0;2;25
Lamium galeobdolon;Britain;A;01/05/2017;0;0;2;25
Lamium galeobdolon;Britain;A;08/05/2017;0;0;2;25
Lamium galeobdolon;Britain;A;15/05/2017;0;0;2;25
Lamium galeobdolon;Britain;A;22/05/2017;0;0;2;25
Lamium galeobdolon;Britain;A;29/05/2017;0;0;2;25
Lamium galeobdolon;Britain;A;05/06/2017;0;0;2;25
Lamium galeobdolon;Britain;B;13/06/2016;0;0;0;25
Lamium galeobdolon;Britain;B;20/06/2016;0;0;0;25
Lamium galeobdolon;Britain;B;27/06/2016;0;0;0;25
Lamium galeobdolon;Britain;B;04/07/2016;0;0;0;25
Lamium galeobdolon;Britain;B;11/07/2016;0;0;0;25
Lamium galeobdolon;Britain;B;18/07/2016;0;0;0;25
Lamium galeobdolon;Britain;B;25/07/2016;0;0;0;25
Lamium galeobdolon;Britain;B;01/08/2016;0;0;0;25
Lamium galeobdolon;Britain;B;08/08/2016;0;0;0;25
Lamium galeobdolon;Britain;B;15/08/2016;0;0;0;25
Lamium galeobdolon;Britain;B;22/08/2016;0;0;0;25
Lamium galeobdolon;Britain;B;29/08/2016;0;0;0;25
Lamium galeobdolon;Britain;B;05/09/2016;0;0;0;25
Lamium galeobdolon;Britain;B;12/09/2016;0;0;0;25
Lamium galeobdolon;Britain;B;19/09/2016;0;0;0;25
Lamium galeobdolon;Britain;B;26/09/2016;0;0;0;25
Lamium galeobdolon;Britain;B;03/10/2016;0;0;0;25
Lamium galeobdolon;Britain;B;10/10/2016;0;0;0;25
Lamium galeobdolon;Britain;B;17/10/2016;0;0;0;25
Lamium galeobdolon;Britain;B;24/10/2016;0;0;0;25
Lamium galeobdolon;Britain;B;31/10/2016;0;0;0;25
Lamium galeobdolon;Britain;B;07/11/2016;0;0;0;25
Lamium galeobdolon;Britain;B;14/11/2016;0;0;0;25
Lamium galeobdolon;Britain;B;21/11/2016;0;0;0;25
Lamium galeobdolon;Britain;B;28/11/2016;0;0;0;25
Lamium galeobdolon;Britain;B;05/12/2016;0;0;0;25
Lamium galeobdolon;Britain;B;12/12/2016;0;0;0;25
Lamium galeobdolon;Britain;B;19/12/2016;0;0;0;25
Lamium galeobdolon;Britain;B;26/12/2016;0;0;0;25
Lamium galeobdolon;Britain;B;02/01/2017;0;0;0;25
Lamium galeobdolon;Britain;B;09/01/2017;0;0;0;25
Lamium galeobdolon;Britain;B;16/01/2017;0;0;0;25
Lamium galeobdolon;Britain;B;23/01/2017;0;0;0;25
Lamium galeobdolon;Britain;B;30/01/2017;0;0;0;25
Lamium galeobdolon;Britain;B;06/02/2017;0;0;0;25
Lamium galeobdolon;Britain;B;13/02/2017;0;0;0;25
Lamium galeobdolon;Britain;B;20/02/2017;0;0;0;25
Lamium galeobdolon;Britain;B;27/02/2017;0;0;0;25
Lamium galeobdolon;Britain;B;06/03/2017;0;0;0;25
Lamium galeobdolon;Britain;B;13/03/2017;0;0;0;25
Lamium galeobdolon;Britain;B;20/03/2017;0;0;0;25
Lamium galeobdolon;Britain;B;27/03/2017;0;0;0;25
Lamium galeobdolon;Britain;B;03/04/2017;0;0;0;25
Lamium galeobdolon;Britain;B;10/04/2017;0;0;0;25
Lamium galeobdolon;Britain;B;17/04/2017;0;0;0;25
Lamium galeobdolon;Britain;B;24/04/2017;0;0;0;25
Lamium galeobdolon;Britain;B;01/05/2017;0;0;0;25
Lamium galeobdolon;Britain;B;08/05/2017;0;0;0;25
Lamium galeobdolon;Britain;B;15/05/2017;0;0;0;25
Lamium galeobdolon;Britain;B;22/05/2017;0;0;0;25
Lamium galeobdolon;Britain;B;29/05/2017;0;0;0;25
Lamium galeobdolon;Britain;B;05/06/2017;0;0;0;25
Lamium galeobdolon;Britain;C;13/06/2016;0;0;2;25
Lamium galeobdolon;Britain;C;20/06/2016;0;0;2;25
Lamium galeobdolon;Britain;C;27/06/2016;0;0;2;25
Lamium galeobdolon;Britain;C;04/07/2016;0;0;2;25
Lamium galeobdolon;Britain;C;11/07/2016;0;0;2;25
Lamium galeobdolon;Britain;C;18/07/2016;0;0;2;25
Lamium galeobdolon;Britain;C;25/07/2016;0;0;2;25
Lamium galeobdolon;Britain;C;01/08/2016;0;0;2;25
Lamium galeobdolon;Britain;C;08/08/2016;0;0;2;25
Lamium galeobdolon;Britain;C;15/08/2016;0;0;2;25
Lamium galeobdolon;Britain;C;22/08/2016;0;0;2;25
Lamium galeobdolon;Britain;C;29/08/2016;0;0;2;25
Lamium galeobdolon;Britain;C;05/09/2016;0;0;2;25
Lamium galeobdolon;Britain;C;12/09/2016;0;0;2;25
Lamium galeobdolon;Britain;C;19/09/2016;0;0;2;25
Lamium galeobdolon;Britain;C;26/09/2016;0;0;2;25
Lamium galeobdolon;Britain;C;03/10/2016;0;0;2;25
Lamium galeobdolon;Britain;C;10/10/2016;0;0;2;25
Lamium galeobdolon;Britain;C;17/10/2016;0;0;2;25
Lamium galeobdolon;Britain;C;24/10/2016;0;0;2;25
Lamium galeobdolon;Britain;C;31/10/2016;0;0;2;25
Lamium galeobdolon;Britain;C;07/11/2016;0;0;2;25
Lamium galeobdolon;Britain;C;14/11/2016;0;0;2;25
Lamium galeobdolon;Britain;C;21/11/2016;0;0;2;25
Lamium galeobdolon;Britain;C;28/11/2016;0;0;2;25
Lamium galeobdolon;Britain;C;05/12/2016;0;0;2;25
Lamium galeobdolon;Britain;C;12/12/2016;0;0;2;25
Lamium galeobdolon;Britain;C;19/12/2016;0;0;2;25
Lamium galeobdolon;Britain;C;26/12/2016;0;0;2;25
Lamium galeobdolon;Britain;C;02/01/2017;0;0;2;25
Lamium galeobdolon;Britain;C;09/01/2017;0;0;2;25
Lamium galeobdolon;Britain;C;16/01/2017;0;0;2;25
Lamium galeobdolon;Britain;C;23/01/2017;0;0;2;25
Lamium galeobdolon;Britain;C;30/01/2017;0;0;2;25
Lamium galeobdolon;Britain;C;06/02/2017;0;0;2;25
Lamium galeobdolon;Britain;C;13/02/2017;0;0;2;25
Lamium galeobdolon;Britain;C;20/02/2017;0;0;2;25
Lamium galeobdolon;Britain;C;27/02/2017;0;0;2;25
Lamium galeobdolon;Britain;C;06/03/2017;1;0;2;25
Lamium galeobdolon;Britain;C;13/03/2017;0;0;2;25
Lamium galeobdolon;Britain;C;20/03/2017;0;0;2;25
Lamium galeobdolon;Britain;C;27/03/2017;0;0;2;25
Lamium galeobdolon;Britain;C;03/04/2017;0;0;2;25
Lamium galeobdolon;Britain;C;10/04/2017;0;1;2;25
Lamium galeobdolon;Britain;C;17/04/2017;0;0;2;25
Lamium galeobdolon;Britain;C;24/04/2017;0;0;2;25
Lamium galeobdolon;Britain;C;01/05/2017;0;0;2;25
Lamium galeobdolon;Britain;C;08/05/2017;0;0;2;25
Lamium galeobdolon;Britain;C;15/05/2017;0;0;2;25
Lamium galeobdolon;Britain;C;22/05/2017;0;0;2;25
Lamium galeobdolon;Britain;C;29/05/2017;0;0;2;25
Lamium galeobdolon;Britain;C;05/06/2017;0;0;2;25
Lamium galeobdolon;Britain;D;13/06/2016;0;0;2;25
Lamium galeobdolon;Britain;D;20/06/2016;0;0;2;25
Lamium galeobdolon;Britain;D;27/06/2016;0;0;2;25
Lamium galeobdolon;Britain;D;04/07/2016;0;0;2;25
Lamium galeobdolon;Britain;D;11/07/2016;0;0;2;25
Lamium galeobdolon;Britain;D;18/07/2016;0;0;2;25
Lamium galeobdolon;Britain;D;25/07/2016;0;0;2;25
Lamium galeobdolon;Britain;D;01/08/2016;0;0;2;25
Lamium galeobdolon;Britain;D;08/08/2016;0;0;2;25
Lamium galeobdolon;Britain;D;15/08/2016;0;0;2;25
Lamium galeobdolon;Britain;D;22/08/2016;0;0;2;25
Lamium galeobdolon;Britain;D;29/08/2016;0;0;2;25
Lamium galeobdolon;Britain;D;05/09/2016;0;0;2;25
Lamium galeobdolon;Britain;D;12/09/2016;0;0;2;25
Lamium galeobdolon;Britain;D;19/09/2016;0;0;2;25
Lamium galeobdolon;Britain;D;26/09/2016;0;0;2;25
Lamium galeobdolon;Britain;D;03/10/2016;0;0;2;25
Lamium galeobdolon;Britain;D;10/10/2016;0;0;2;25
Lamium galeobdolon;Britain;D;17/10/2016;0;0;2;25
Lamium galeobdolon;Britain;D;24/10/2016;0;0;2;25
Lamium galeobdolon;Britain;D;31/10/2016;0;0;2;25
Lamium galeobdolon;Britain;D;07/11/2016;0;0;2;25
Lamium galeobdolon;Britain;D;14/11/2016;0;0;2;25
Lamium galeobdolon;Britain;D;21/11/2016;0;0;2;25
Lamium galeobdolon;Britain;D;28/11/2016;0;0;2;25
Lamium galeobdolon;Britain;D;05/12/2016;0;0;2;25
Lamium galeobdolon;Britain;D;12/12/2016;0;0;2;25
Lamium galeobdolon;Britain;D;19/12/2016;0;0;2;25
Lamium galeobdolon;Britain;D;26/12/2016;0;0;2;25
Lamium galeobdolon;Britain;D;02/01/2017;0;0;2;25
Lamium galeobdolon;Britain;D;09/01/2017;0;0;2;25
Lamium galeobdolon;Britain;D;16/01/2017;0;0;2;25
Lamium galeobdolon;Britain;D;23/01/2017;0;0;2;25
Lamium galeobdolon;Britain;D;30/01/2017;0;0;2;25
Lamium galeobdolon;Britain;D;06/02/2017;0;0;2;25
Lamium galeobdolon;Britain;D;13/02/2017;0;0;2;25
Lamium galeobdolon;Britain;D;20/02/2017;0;0;2;25
Lamium galeobdolon;Britain;D;27/02/2017;1;0;2;25
Lamium galeobdolon;Britain;D;06/03/2017;0;0;2;25
Lamium galeobdolon;Britain;D;13/03/2017;0;0;2;25
Lamium galeobdolon;Britain;D;20/03/2017;1;0;2;25
Lamium galeobdolon;Britain;D;27/03/2017;0;0;2;25
Lamium galeobdolon;Britain;D;03/04/2017;0;0;2;25
Lamium galeobdolon;Britain;D;10/04/2017;0;1;2;25
Lamium galeobdolon;Britain;D;17/04/2017;0;0;2;25
Lamium galeobdolon;Britain;D;24/04/2017;0;1;2;25
Lamium galeobdolon;Britain;D;01/05/2017;0;0;2;25
Lamium galeobdolon;Britain;D;08/05/2017;0;0;2;25
Lamium galeobdolon;Britain;D;15/05/2017;0;0;2;25
Lamium galeobdolon;Britain;D;22/05/2017;0;0;2;25
Lamium galeobdolon;Britain;D;29/05/2017;0;0;2;25
Lamium galeobdolon;Britain;D;05/06/2017;0;0;2;25
Luzula pilosa;Britain;A;13/06/2016;0;0;24;25
Luzula pilosa;Britain;A;20/06/2016;0;0;24;25
Luzula pilosa;Britain;A;27/06/2016;0;0;24;25
Luzula pilosa;Britain;A;04/07/2016;12;0;24;25
Luzula pilosa;Britain;A;11/07/2016;12;10;24;25
Luzula pilosa;Britain;A;18/07/2016;0;9;24;25
Luzula pilosa;Britain;A;25/07/2016;0;4;24;25
Luzula pilosa;Britain;A;01/08/2016;0;0;24;25
Luzula pilosa;Britain;A;08/08/2016;0;0;24;25
Luzula pilosa;Britain;A;15/08/2016;0;0;24;25
Luzula pilosa;Britain;A;22/08/2016;0;0;24;25
Luzula pilosa;Britain;A;29/08/2016;0;0;24;25
Luzula pilosa;Britain;A;05/09/2016;0;0;24;25
Luzula pilosa;Britain;A;12/09/2016;0;0;24;25
Luzula pilosa;Britain;A;19/09/2016;0;0;24;25
Luzula pilosa;Britain;A;26/09/2016;0;0;24;25
Luzula pilosa;Britain;A;03/10/2016;0;0;24;25
Luzula pilosa;Britain;A;10/10/2016;0;0;24;25
Luzula pilosa;Britain;A;17/10/2016;0;0;24;25
Luzula pilosa;Britain;A;24/10/2016;0;0;24;25
Luzula pilosa;Britain;A;31/10/2016;0;0;24;25
Luzula pilosa;Britain;A;07/11/2016;0;0;24;25
Luzula pilosa;Britain;A;14/11/2016;0;0;24;25
Luzula pilosa;Britain;A;21/11/2016;0;0;24;25
Luzula pilosa;Britain;A;28/11/2016;0;0;24;25
Luzula pilosa;Britain;A;05/12/2016;0;0;24;25
Luzula pilosa;Britain;A;12/12/2016;0;0;24;25
Luzula pilosa;Britain;A;19/12/2016;0;0;24;25
Luzula pilosa;Britain;A;26/12/2016;0;0;24;25
Luzula pilosa;Britain;A;02/01/2017;0;0;24;25
Luzula pilosa;Britain;A;09/01/2017;0;0;24;25
Luzula pilosa;Britain;A;16/01/2017;0;0;24;25
Luzula pilosa;Britain;A;23/01/2017;0;0;24;25
Luzula pilosa;Britain;A;30/01/2017;0;0;24;25
Luzula pilosa;Britain;A;06/02/2017;0;0;24;25
Luzula pilosa;Britain;A;13/02/2017;0;0;24;25
Luzula pilosa;Britain;A;20/02/2017;0;0;24;25
Luzula pilosa;Britain;A;27/02/2017;0;0;24;25
Luzula pilosa;Britain;A;06/03/2017;0;0;24;25
Luzula pilosa;Britain;A;13/03/2017;0;0;24;25
Luzula pilosa;Britain;A;20/03/2017;0;0;24;25
Luzula pilosa;Britain;A;27/03/2017;0;0;24;25
Luzula pilosa;Britain;A;03/04/2017;0;0;24;25
Luzula pilosa;Britain;A;10/04/2017;0;0;24;25
Luzula pilosa;Britain;A;17/04/2017;0;0;24;25
Luzula pilosa;Britain;A;24/04/2017;0;0;24;25
Luzula pilosa;Britain;A;01/05/2017;0;0;24;25
Luzula pilosa;Britain;A;08/05/2017;0;0;24;25
Luzula pilosa;Britain;A;15/05/2017;0;0;24;25
Luzula pilosa;Britain;A;22/05/2017;0;0;24;25
Luzula pilosa;Britain;A;29/05/2017;0;0;24;25
Luzula pilosa;Britain;A;05/06/2017;0;0;24;25
Luzula pilosa;Britain;A;12/06/2017;0;0;24;25
Luzula pilosa;Britain;A;19/06/2017;0;0;24;25
Luzula pilosa;Britain;A;26/06/2017;0;0;24;25
Luzula pilosa;Britain;B;13/06/2016;0;0;25;NA
Luzula pilosa;Britain;B;20/06/2016;0;0;25;NA
Luzula pilosa;Britain;B;27/06/2016;0;0;25;NA
Luzula pilosa;Britain;B;04/07/2016;7;0;25;NA
Luzula pilosa;Britain;B;11/07/2016;17;9;25;NA
Luzula pilosa;Britain;B;18/07/2016;1;10;25;NA
Luzula pilosa;Britain;B;25/07/2016;0;4;25;NA
Luzula pilosa;Britain;B;01/08/2016;0;0;25;25
Luzula pilosa;Britain;B;08/08/2016;0;0;25;25
Luzula pilosa;Britain;B;15/08/2016;0;0;25;25
Luzula pilosa;Britain;B;22/08/2016;0;0;25;25
Luzula pilosa;Britain;B;29/08/2016;0;0;25;25
Luzula pilosa;Britain;B;05/09/2016;0;0;25;25
Luzula pilosa;Britain;B;12/09/2016;0;0;25;25
Luzula pilosa;Britain;B;19/09/2016;0;0;25;25
Luzula pilosa;Britain;B;26/09/2016;0;0;25;25
Luzula pilosa;Britain;B;03/10/2016;0;0;25;25
Luzula pilosa;Britain;B;10/10/2016;0;0;25;25
Luzula pilosa;Britain;B;17/10/2016;0;0;25;25
Luzula pilosa;Britain;B;24/10/2016;0;0;25;25
Luzula pilosa;Britain;B;31/10/2016;0;0;25;25
Luzula pilosa;Britain;B;07/11/2016;0;0;25;25
Luzula pilosa;Britain;B;14/11/2016;0;0;25;25
Luzula pilosa;Britain;B;21/11/2016;0;0;25;25
Luzula pilosa;Britain;B;28/11/2016;0;0;25;25
Luzula pilosa;Britain;B;05/12/2016;0;0;25;25
Luzula pilosa;Britain;B;12/12/2016;0;0;25;25
Luzula pilosa;Britain;B;19/12/2016;0;0;25;25
Luzula pilosa;Britain;B;26/12/2016;0;0;25;25
Luzula pilosa;Britain;B;02/01/2017;0;0;25;25
Luzula pilosa;Britain;B;09/01/2017;0;0;25;25
Luzula pilosa;Britain;B;16/01/2017;0;0;25;25
Luzula pilosa;Britain;B;23/01/2017;0;0;25;25
Luzula pilosa;Britain;B;30/01/2017;0;0;25;25
Luzula pilosa;Britain;B;06/02/2017;0;0;25;25
Luzula pilosa;Britain;B;13/02/2017;0;0;25;25
Luzula pilosa;Britain;B;20/02/2017;0;0;25;25
Luzula pilosa;Britain;B;27/02/2017;0;0;25;25
Luzula pilosa;Britain;B;06/03/2017;0;0;25;25
Luzula pilosa;Britain;B;13/03/2017;0;0;25;25
Luzula pilosa;Britain;B;20/03/2017;0;0;25;25
Luzula pilosa;Britain;B;27/03/2017;0;0;25;25
Luzula pilosa;Britain;B;03/04/2017;0;0;25;25
Luzula pilosa;Britain;B;10/04/2017;0;0;25;25
Luzula pilosa;Britain;B;17/04/2017;0;0;25;25
Luzula pilosa;Britain;B;24/04/2017;0;0;25;25
Luzula pilosa;Britain;B;01/05/2017;0;0;25;25
Luzula pilosa;Britain;B;08/05/2017;0;0;25;25
Luzula pilosa;Britain;B;15/05/2017;0;0;25;25
Luzula pilosa;Britain;B;22/05/2017;0;0;25;25
Luzula pilosa;Britain;B;29/05/2017;0;0;25;25
Luzula pilosa;Britain;B;05/06/2017;0;0;25;25
Luzula pilosa;Britain;B;12/06/2017;0;0;25;25
Luzula pilosa;Britain;B;19/06/2017;0;0;25;25
Luzula pilosa;Britain;B;26/06/2017;0;0;25;25
Luzula pilosa;Britain;C;13/06/2016;0;0;25;25
Luzula pilosa;Britain;C;20/06/2016;0;0;25;25
Luzula pilosa;Britain;C;27/06/2016;0;0;25;25
Luzula pilosa;Britain;C;04/07/2016;13;0;25;25
Luzula pilosa;Britain;C;11/07/2016;12;11;25;25
Luzula pilosa;Britain;C;18/07/2016;0;10;25;25
Luzula pilosa;Britain;C;25/07/2016;0;3;25;25
Luzula pilosa;Britain;C;01/08/2016;0;0;25;25
Luzula pilosa;Britain;C;08/08/2016;0;0;25;25
Luzula pilosa;Britain;C;15/08/2016;0;0;25;25
Luzula pilosa;Britain;C;22/08/2016;0;0;25;25
Luzula pilosa;Britain;C;29/08/2016;0;0;25;25
Luzula pilosa;Britain;C;05/09/2016;0;0;25;25
Luzula pilosa;Britain;C;12/09/2016;0;0;25;25
Luzula pilosa;Britain;C;19/09/2016;0;0;25;25
Luzula pilosa;Britain;C;26/09/2016;0;0;25;25
Luzula pilosa;Britain;C;03/10/2016;0;0;25;25
Luzula pilosa;Britain;C;10/10/2016;0;0;25;25
Luzula pilosa;Britain;C;17/10/2016;0;0;25;25
Luzula pilosa;Britain;C;24/10/2016;0;0;25;25
Luzula pilosa;Britain;C;31/10/2016;0;0;25;25
Luzula pilosa;Britain;C;07/11/2016;0;0;25;25
Luzula pilosa;Britain;C;14/11/2016;0;0;25;25
Luzula pilosa;Britain;C;21/11/2016;0;0;25;25
Luzula pilosa;Britain;C;28/11/2016;0;0;25;25
Luzula pilosa;Britain;C;05/12/2016;0;0;25;25
Luzula pilosa;Britain;C;12/12/2016;0;0;25;25
Luzula pilosa;Britain;C;19/12/2016;0;0;25;25
Luzula pilosa;Britain;C;26/12/2016;0;0;25;25
Luzula pilosa;Britain;C;02/01/2017;0;0;25;25
Luzula pilosa;Britain;C;09/01/2017;0;0;25;25
Luzula pilosa;Britain;C;16/01/2017;0;0;25;25
Luzula pilosa;Britain;C;23/01/2017;0;0;25;25
Luzula pilosa;Britain;C;30/01/2017;0;0;25;25
Luzula pilosa;Britain;C;06/02/2017;0;0;25;25
Luzula pilosa;Britain;C;13/02/2017;0;0;25;25
Luzula pilosa;Britain;C;20/02/2017;0;0;25;25
Luzula pilosa;Britain;C;27/02/2017;0;0;25;25
Luzula pilosa;Britain;C;06/03/2017;0;0;25;25
Luzula pilosa;Britain;C;13/03/2017;0;0;25;25
Luzula pilosa;Britain;C;20/03/2017;0;0;25;25
Luzula pilosa;Britain;C;27/03/2017;0;0;25;25
Luzula pilosa;Britain;C;03/04/2017;0;0;25;25
Luzula pilosa;Britain;C;10/04/2017;0;0;25;25
Luzula pilosa;Britain;C;17/04/2017;0;0;25;25
Luzula pilosa;Britain;C;24/04/2017;0;0;25;25
Luzula pilosa;Britain;C;01/05/2017;0;0;25;25
Luzula pilosa;Britain;C;08/05/2017;0;0;25;25
