species;family;mountain;code;incubator;petridish;petricode;total;viable;date;germinated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Fellfield;6;300821-02-F6;25;24;22/08/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;28/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;12/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;19/04/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;26/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;03/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;17/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;24/05/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;12/06/2022;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;22/06/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;28/06/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;5;310821-09-F5;25;22;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;28/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;12/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;19/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;26/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;03/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;17/05/2022;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;24/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;31/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;13/06/2022;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;310821-09;Fellfield;6;310821-09-F6;25;23;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;27/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;12/05/2022;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;19/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;26/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;02/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;09/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;16/06/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;23/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;30/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;07/07/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;14/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;20/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;28/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;02/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;16/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;5;300821-02-S5;25;25;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;27/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;12/05/2022;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;19/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;26/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;02/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;09/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;16/06/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;23/06/2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;30/06/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;07/07/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;14/07/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;20/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koeleria vallesiana;Poaceae;Temperate alpine;300821-02;Snowbed;6;300821-02-S6;25;22;28/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
