species;accession;code;incubator;petridish;total;viable;date;germinated
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;25/04/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;02/05/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;09/05/2022;6
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;16/05/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;23/05/2022;2
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;30/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;06/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;13/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;21/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;27/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;04/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;11/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;18/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;25/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;01/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;08/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;15/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;22/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;29/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;06/09/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;13/09/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;1;20;13;19/09/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;04/04/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;11/04/2022;2
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;18/04/2022;4
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;25/04/2022;4
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;02/05/2022;3
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;09/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;2;20;17;16/05/2022;4
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;04/04/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;11/04/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;18/04/2022;4
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;25/04/2022;7
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;02/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;09/05/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;3;19;14;16/05/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;04/04/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;11/04/2022;2
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;18/04/2022;4
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;25/04/2022;5
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;02/05/2022;2
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;09/05/2022;1
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;16/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;23/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;30/05/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;06/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;13/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;21/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;27/06/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;04/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;11/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;18/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;25/07/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;01/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;08/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;15/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;22/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;29/08/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;06/09/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;13/09/2022;0
Dethawia splendens;310821-07;310821-07;Fellfield;4;20;15;19/09/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;10/05/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;11/05/2022;10
Dethawia splendens;310821-07;310821-07;Snowbed;1;19;12;18/05/2022;2
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;10/05/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;11/05/2022;11
Dethawia splendens;310821-07;310821-07;Snowbed;2;18;13;18/05/2022;2
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;10/05/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;11/05/2022;13
Dethawia splendens;310821-07;310821-07;Snowbed;3;20;14;18/05/2022;1
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;24/09/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;08/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;27/10/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;09/11/2021;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;10/05/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;11/05/2022;3
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;18/05/2022;2
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;25/05/2022;1
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;01/06/2022;1
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;08/06/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;15/06/2022;2
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;23/06/2022;0
Dethawia splendens;310821-07;310821-07;Snowbed;4;19;10;29/06/2022;1
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;09/09/2021;15
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;08/10/2021;9
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;05/11/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;04/04/2022;0
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;11/04/2022;0
Dianthus langeanus;110821-01;110821-01;Fellfield;1;25;25;18/04/2022;1
Dianthus langeanus;110821-01;110821-01;Fellfield;2;25;24;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;2;25;24;09/09/2021;23
Dianthus langeanus;110821-01;110821-01;Fellfield;2;25;24;08/10/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;2;25;24;05/11/2021;1
Dianthus langeanus;110821-01;110821-01;Fellfield;3;25;25;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;3;25;25;09/09/2021;24
Dianthus langeanus;110821-01;110821-01;Fellfield;3;25;25;08/10/2021;1
Dianthus langeanus;110821-01;110821-01;Fellfield;4;25;25;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Fellfield;4;25;25;09/09/2021;21
Dianthus langeanus;110821-01;110821-01;Fellfield;4;25;25;08/10/2021;4
Dianthus langeanus;110821-01;110821-01;Snowbed;1;25;25;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Snowbed;1;25;25;09/09/2021;24
Dianthus langeanus;110821-01;110821-01;Snowbed;1;25;25;08/10/2021;1
Dianthus langeanus;110821-01;110821-01;Snowbed;2;25;23;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Snowbed;2;25;23;09/09/2021;18
Dianthus langeanus;110821-01;110821-01;Snowbed;2;25;23;08/10/2021;5
Dianthus langeanus;110821-01;110821-01;Snowbed;3;25;22;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Snowbed;3;25;22;09/09/2021;22
Dianthus langeanus;110821-01;110821-01;Snowbed;4;25;25;03/09/2021;0
Dianthus langeanus;110821-01;110821-01;Snowbed;4;25;25;09/09/2021;24
Dianthus langeanus;110821-01;110821-01;Snowbed;4;25;25;08/10/2021;1
Dianthus langeanus;110821-01;110821-01b;Fellfield;5;25;25;21/10/2021;0
Dianthus langeanus;110821-01;110821-01b;Fellfield;5;25;25;10/11/2021;25
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;21/10/2021;0
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;10/11/2021;20
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;04/04/2022;1
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;12/04/2022;0
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;19/04/2022;3
Dianthus langeanus;110821-01;110821-01b;Fellfield;6;25;25;26/04/2022;1
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;21/10/2021;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;10/11/2021;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;12/05/2022;15
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;19/05/2022;1
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;26/05/2022;1
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;02/06/2022;2
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;09/06/2022;3
Dianthus langeanus;110821-01;110821-01b;Snowbed;5;25;24;16/06/2022;2
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;21/10/2021;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;10/11/2021;1
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;12/05/2022;13
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;19/05/2022;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;26/05/2022;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;02/06/2022;9
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;09/06/2022;0
Dianthus langeanus;110821-01;110821-01b;Snowbed;6;25;25;16/06/2022;2
Dianthus langeanus;120821-02;120821-02;Fellfield;1;25;25;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Fellfield;1;25;25;09/09/2021;16
Dianthus langeanus;120821-02;120821-02;Fellfield;1;25;25;08/10/2021;8
Dianthus langeanus;120821-02;120821-02;Fellfield;1;25;25;05/11/2021;1
Dianthus langeanus;120821-02;120821-02;Fellfield;2;25;24;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Fellfield;2;25;24;09/09/2021;19
Dianthus langeanus;120821-02;120821-02;Fellfield;2;25;24;08/10/2021;4
Dianthus langeanus;120821-02;120821-02;Fellfield;2;25;24;05/11/2021;1
Dianthus langeanus;120821-02;120821-02;Fellfield;3;25;25;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Fellfield;3;25;25;09/09/2021;24
Dianthus langeanus;120821-02;120821-02;Fellfield;3;25;25;08/10/2021;1
Dianthus langeanus;120821-02;120821-02;Fellfield;4;25;25;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Fellfield;4;25;25;09/09/2021;23
Dianthus langeanus;120821-02;120821-02;Fellfield;4;25;25;08/10/2021;2
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;09/09/2021;8
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;08/10/2021;10
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;05/11/2021;3
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;10/05/2022;0
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;11/05/2022;2
Dianthus langeanus;120821-02;120821-02;Snowbed;1;25;24;18/05/2022;1
Dianthus langeanus;120821-02;120821-02;Snowbed;2;25;25;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Snowbed;2;25;25;09/09/2021;21
Dianthus langeanus;120821-02;120821-02;Snowbed;2;25;25;08/10/2021;4
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;09/09/2021;15
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;08/10/2021;8
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;05/11/2021;0
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;10/05/2022;0
Dianthus langeanus;120821-02;120821-02;Snowbed;3;25;25;11/05/2022;2
Dianthus langeanus;120821-02;120821-02;Snowbed;4;25;23;03/09/2021;0
Dianthus langeanus;120821-02;120821-02;Snowbed;4;25;23;09/09/2021;18
Dianthus langeanus;120821-02;120821-02;Snowbed;4;25;23;08/10/2021;5
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;21/10/2021;0
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;10/11/2021;18
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;04/04/2022;1
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;12/04/2022;2
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;19/04/2022;3
Dianthus langeanus;120821-02;120821-02b;Fellfield;5;25;25;26/04/2022;1
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;21/10/2021;0
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;10/11/2021;17
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;04/04/2022;0
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;12/04/2022;1
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;19/04/2022;4
Dianthus langeanus;120821-02;120821-02b;Fellfield;6;24;23;26/04/2022;1
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;21/10/2021;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;10/11/2021;4
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;12/05/2022;14
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;19/05/2022;1
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;26/05/2022;1
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;02/06/2022;4
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;09/06/2022;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;16/06/2022;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;5;25;25;23/06/2022;1
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;21/10/2021;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;10/11/2021;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;12/05/2022;5
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;19/05/2022;2
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;26/05/2022;0
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;02/06/2022;13
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;09/06/2022;3
Dianthus langeanus;120821-02;120821-02b;Snowbed;6;25;24;16/06/2022;1
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;04/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;11/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;18/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;25/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;02/05/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;09/05/2022;12
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;16/05/2022;3
Erigeron alpinus;310821-15;310821-15;Fellfield;1;25;24;23/05/2022;9
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;04/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;11/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;18/04/2022;2
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;25/04/2022;6
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;02/05/2022;7
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;09/05/2022;9
Erigeron alpinus;310821-15;310821-15;Fellfield;2;25;25;16/05/2022;1
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;04/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;11/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;18/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;25/04/2022;3
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;02/05/2022;5
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;09/05/2022;6
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;16/05/2022;9
Erigeron alpinus;310821-15;310821-15;Fellfield;3;25;25;23/05/2022;2
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;04/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;11/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;18/04/2022;0
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;25/04/2022;1
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;02/05/2022;2
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;09/05/2022;12
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;16/05/2022;7
Erigeron alpinus;310821-15;310821-15;Fellfield;4;25;24;23/05/2022;2
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;10/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;11/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;18/05/2022;2
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;25/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;01/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;08/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;15/06/2022;4
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;23/06/2022;10
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;29/06/2022;6
Erigeron alpinus;310821-15;310821-15;Snowbed;1;25;25;06/07/2022;3
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;10/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;11/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;18/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;25/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;01/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;08/06/2022;1
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;15/06/2022;5
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;23/06/2022;17
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;29/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;2;25;24;06/07/2022;1
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;28/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;09/11/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;10/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;11/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;18/05/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;25/05/2022;1
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;01/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;08/06/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;15/06/2022;11
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;23/06/2022;10
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;29/06/2022;2
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;06/07/2022;0
Erigeron alpinus;310821-15;310821-15;Snowbed;3;25;25;13/07/2022;1
Erigeron alpinus;310821-15;310821-15;Snowbed;4;25;25;28/09/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;4;25;25;14/10/2021;0
Erigeron alpinus;310821-15;310821-15;Snowbed;4;25;25;28/10/2021;0
