species;code;condition;petridish;petricode;total;viable;date;germinated
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;14/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;20/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;27/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;02/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;08/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;1;130921-03-S1;25;20;16/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;29/09/2021;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;14/10/2021;9
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;28/10/2021;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;09/11/2021;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;26/04/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;12/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;19/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;02/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;09/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;16/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;24/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;30/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;07/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;14/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;20/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;27/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;02/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;08/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;2;130921-03-S2;25;16;16/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;20;29/09/2021;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;14/10/2021;13
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;28/10/2021;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;09/11/2021;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;26/04/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;12/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;19/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;02/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;09/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;16/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;24/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;30/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;07/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;14/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;20/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;27/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;02/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;21;08/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;3;130921-03-S3;25;20;16/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;29/09/2021;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;14/10/2021;16
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;28/10/2021;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;09/11/2021;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;26/04/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;12/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;19/05/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;02/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;09/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;16/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;24/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;30/06/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;07/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;14/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;20/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;27/07/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;02/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;08/08/2022;0
Kobresia myosuroides;130921-03;Snowbed;4;130921-03-S4;25;23;16/08/2022;0
Koeleria vallesiana;300821-02;Fellfield;1;300821-02-F1;25;17;21/09/2021;0
Koeleria vallesiana;300821-02;Fellfield;1;300821-02-F1;25;17;07/10/2021;17
Koeleria vallesiana;300821-02;Fellfield;2;300821-02-F2;25;20;21/09/2021;0
Koeleria vallesiana;300821-02;Fellfield;2;300821-02-F2;25;20;07/10/2021;18
Koeleria vallesiana;300821-02;Fellfield;2;300821-02-F2;25;20;26/10/2021;2
Koeleria vallesiana;300821-02;Fellfield;3;300821-02-F3;25;22;21/09/2021;0
Koeleria vallesiana;300821-02;Fellfield;3;300821-02-F3;25;22;07/10/2021;22
Koeleria vallesiana;300821-02;Fellfield;4;300821-02-F4;25;21;21/09/2021;0
Koeleria vallesiana;300821-02;Fellfield;4;300821-02-F4;25;21;07/10/2021;21
Koeleria vallesiana;310821-09;Fellfield;1;310821-09-F1;24;15;28/09/2021;0
Koeleria vallesiana;310821-09;Fellfield;1;310821-09-F1;24;15;14/10/2021;5
Koeleria vallesiana;310821-09;Fellfield;1;310821-09-F1;24;15;28/10/2021;9
Koeleria vallesiana;310821-09;Fellfield;1;310821-09-F1;24;15;09/11/2021;1
Koeleria vallesiana;310821-09;Fellfield;2;310821-09-F2;25;13;28/09/2021;0
Koeleria vallesiana;310821-09;Fellfield;2;310821-09-F2;25;13;14/10/2021;4
Koeleria vallesiana;310821-09;Fellfield;2;310821-09-F2;25;13;28/10/2021;9
Koeleria vallesiana;310821-09;Fellfield;3;310821-09-F3;25;18;28/09/2021;0
Koeleria vallesiana;310821-09;Fellfield;3;310821-09-F3;25;18;14/10/2021;10
Koeleria vallesiana;310821-09;Fellfield;3;310821-09-F3;25;18;28/10/2021;8
Koeleria vallesiana;310821-09;Fellfield;4;310821-09-F4;25;20;28/09/2021;0
Koeleria vallesiana;310821-09;Fellfield;4;310821-09-F4;25;20;14/10/2021;16
Koeleria vallesiana;310821-09;Fellfield;4;310821-09-F4;25;20;28/10/2021;4
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;21/09/2021;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;07/10/2021;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;26/10/2021;10
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;08/11/2021;2
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;25/04/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;11/05/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;18/05/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;01/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;08/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;15/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;23/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;29/06/2022;1
Koeleria vallesiana;300821-02;Snowbed;1;300821-02-S1;25;13;06/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;21/09/2021;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;07/10/2021;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;26/10/2021;9
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;08/11/2021;2
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;25/04/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;11/05/2022;1
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;18/05/2022;1
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;01/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;08/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;15/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;23/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;29/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;06/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;13/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;20/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;27/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;02/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;08/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;2;300821-02-S2;25;14;16/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;21/09/2021;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;07/10/2021;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;26/10/2021;13
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;08/11/2021;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;25/04/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;11/05/2022;1
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;18/05/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;01/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;08/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;15/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;23/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;29/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;06/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;13/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;20/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;27/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;02/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;08/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;3;300821-02-S3;25;15;16/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;21/09/2021;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;07/10/2021;1
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;26/10/2021;4
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;08/11/2021;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;25/04/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;11/05/2022;2
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;18/05/2022;1
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;01/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;08/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;15/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;23/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;29/06/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;06/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;13/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;20/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;27/07/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;02/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;08/08/2022;0
Koeleria vallesiana;300821-02;Snowbed;4;300821-02-S4;25;8;16/08/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;28/09/2021;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;14/10/2021;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;28/10/2021;5
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;09/11/2021;5
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;25/04/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;11/05/2022;4
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;18/05/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;01/06/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;08/06/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;15/06/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;23/06/2022;0
Koeleria vallesiana;310821-09;Snowbed;1;310821-09-S1;25;15;29/06/2022;1
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;28/09/2021;0
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;14/10/2021;0
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;28/10/2021;10
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;09/11/2021;5
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;25/04/2022;0
Koeleria vallesiana;310821-09;Snowbed;2;310821-09-S2;25;19;11/05/2022;1
