species;accession;code;incubator;petridish;total;viable;date;germinated
Koeleria vallesiana;310821-09;310821-09b;Snowbed;6;25;22;07/07/2022;3
Koeleria vallesiana;310821-09;310821-09b;Snowbed;6;25;22;14/07/2022;1
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;25/10/2021;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;10/11/2021;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;12/04/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;19/04/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;26/04/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;03/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;09/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;10/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;17/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;24/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;31/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;07/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;14/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;22/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;28/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;05/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;12/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;19/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;26/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;01/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;08/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;15/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;22/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;29/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;07/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;13/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;5;25;25;19/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;25/10/2021;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;10/11/2021;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;12/04/2022;13
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;19/04/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;26/04/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;03/05/2022;1
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;10/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;10/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;17/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;24/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;31/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;07/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;14/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;22/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;28/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;05/07/2022;1
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;12/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;19/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;26/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;01/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;08/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;15/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;22/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;29/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;07/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;13/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Fellfield;6;25;25;19/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;25/10/2021;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;10/11/2021;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;12/04/2022;10
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;19/04/2022;3
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;26/04/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;03/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;10/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;13/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;17/05/2022;2
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;24/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;31/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;07/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;14/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;22/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;28/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;05/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;12/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;19/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;26/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;01/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;08/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;15/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;22/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;29/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;07/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;13/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;5;25;20;19/09/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;25/10/2021;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;10/11/2021;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;12/04/2022;3
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;19/04/2022;3
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;26/04/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;03/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;10/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;14/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;17/05/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;24/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;31/05/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;07/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;14/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;22/06/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;28/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;05/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;12/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;19/07/2022;1
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;26/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;01/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;08/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;15/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;22/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;29/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;07/09/2022;2
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;13/09/2022;2
Luzula caespitosa;120821-04;120821-04b;Fellfield;6;25;21;19/09/2022;2
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;25/10/2021;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;10/11/2021;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;12/05/2022;22
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;19/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;26/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;02/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;09/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;16/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;23/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;30/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;07/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;14/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;20/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;28/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;02/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;08/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;5;25;23;16/08/2022;1
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;25/10/2021;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;10/11/2021;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;12/05/2022;21
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;19/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;26/05/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;02/06/2022;1
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;09/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;16/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;23/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;30/06/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;07/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;14/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;20/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;28/07/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;02/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;08/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;16/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;22/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;29/08/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;07/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;13/09/2022;0
Luzula caespitosa;110821-03;110821-03b;Snowbed;6;25;24;19/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;25/10/2021;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;10/11/2021;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;12/05/2022;16
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;19/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;26/05/2022;2
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;02/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;09/06/2022;1
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;16/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;23/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;30/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;07/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;14/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;20/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;28/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;02/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;08/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;16/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;22/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;29/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;07/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;13/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;5;25;22;19/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;25/10/2021;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;10/11/2021;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;12/05/2022;20
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;19/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;26/05/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;02/06/2022;2
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;09/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;16/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;23/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;30/06/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;07/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;14/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;20/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;28/07/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;02/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;08/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;16/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;22/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;29/08/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;07/09/2022;0
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;13/09/2022;1
Luzula caespitosa;120821-04;120821-04b;Snowbed;6;25;25;19/09/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;21/10/2021;0
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;10/11/2021;1
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;12/04/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;13/04/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;19/04/2022;11
Minuartia recurva;110821-07;110821-07b;Fellfield;5;24;22;26/04/2022;10
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;21/10/2021;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;10/11/2021;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;12/04/2022;9
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;14/04/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;19/04/2022;10
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;26/04/2022;2
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;03/05/2022;1
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;10/05/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;17/05/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;24/05/2022;0
Minuartia recurva;110821-07;110821-07b;Fellfield;6;25;23;31/05/2022;1
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;21/10/2021;0
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;10/11/2021;2
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;12/04/2022;17
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;15/04/2022;1
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;19/04/2022;2
Minuartia recurva;120821-01;120821-01b;Fellfield;5;25;23;26/04/2022;1
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;21/10/2021;0
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;10/11/2021;0
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;12/04/2022;13
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;16/04/2022;0
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;19/04/2022;7
Minuartia recurva;120821-01;120821-01b;Fellfield;6;25;23;26/04/2022;3
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;21/10/2021;0
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;10/11/2021;0
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;12/05/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;19/05/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;26/05/2022;6
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;02/06/2022;13
Minuartia recurva;110821-07;110821-07b;Snowbed;5;25;23;09/06/2022;4
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;21/10/2021;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;10/11/2021;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;12/05/2022;2
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;19/05/2022;1
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;26/05/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;02/06/2022;16
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;09/06/2022;3
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;16/06/2022;1
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;23/06/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;30/06/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;07/07/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;14/07/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;20/07/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;28/07/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;02/08/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;08/08/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;16/08/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;22/08/2022;0
Minuartia recurva;110821-07;110821-07b;Snowbed;6;25;24;29/08/2022;1
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;21/10/2021;0
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;10/11/2021;1
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;12/05/2022;4
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;19/05/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;26/05/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;02/06/2022;15
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;09/06/2022;1
Minuartia recurva;120821-01;120821-01b;Snowbed;5;25;23;16/06/2022;2
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;21/10/2021;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;10/11/2021;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;12/05/2022;4
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;19/05/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;26/05/2022;4
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;02/06/2022;5
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;09/06/2022;4
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;16/06/2022;1
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;23/06/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;30/06/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;07/07/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;14/07/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;20/07/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;28/07/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;02/08/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;08/08/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;16/08/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;22/08/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;29/08/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;07/09/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;13/09/2022;0
Minuartia recurva;120821-01;120821-01b;Snowbed;6;25;21;19/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;21/10/2021;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;10/11/2021;19
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;12/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;19/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;25/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;26/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;03/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;10/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;17/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;24/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;31/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;07/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;14/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;22/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;28/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;05/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;12/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;19/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;26/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;01/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;08/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;15/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;22/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;29/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;07/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;13/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;5;25;25;19/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;21/10/2021;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;10/11/2021;19
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;12/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;19/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;26/04/2022;3
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;26/04/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;03/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;10/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;17/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;24/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;31/05/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;07/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;14/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;22/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;28/06/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;05/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;12/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;19/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;26/07/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;01/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;08/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;15/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;22/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;29/08/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;07/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;13/09/2022;0
Neochischkinia truncatula;240821-07;240821-07b;Fellfield;6;25;25;19/09/2022;0
